INSTITUICAO_ENSINO_ALUNO_2020,NOME,FASE_2022,TURMA_2022,INDE_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,IPP_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022
,ALUNO-1179,2.0,L,6.646.760.592.592.590,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,841.668,962.962.962.962.963,7.5,2.25,6.458.333.333.333.330,Não,7.666.666.666.666.660,5.0
,ALUNO-1180,2.0,P,6.142.593.037.037.030,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,6.018.518.518.518.510,7.5,7.0,6.666.666.666.666.660,Não,8.111.113.333.333.330,5.0
Escola Pública,ALUNO-1181,1.0,J,7.455.557.555.555.550,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500.020.000.000.000,9.444.444.444.444.440,7.5,7.083.333.333.333.330,5.833.333.333.333.330,Não,7.333.333.333.333.330,5.0
,ALUNO-1182,0.0,R,7.886.571.512.820.510,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500.020.000.000.000,9.097.435.897.435.890,5.0,9.616.666.666.666.660,3.4375,Não,7.249.995,10.0
,ALUNO-1183,,,,,,,,,,,,,,,
,ALUNO-1184,1.0,U,7.475.002.333.333.330,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.666.666.666.666.660,7.5,6.0,6.25,Não,7.833.335,5.0
,ALUNO-1185,1.0,A,7.461.113.333.333.330,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750.002,9.666.666.666.666.660,7.5,7.0,5.833.333.333.333.330,Não,7.722.223.333.333.330,5.0
,ALUNO-1186,3.0,M,4.733.141.106.060.600,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,541.665,453.030.303.030.303,7.5,2.5,5.9375,Não,47.083.275,5.0
Escola Pública,ALUNO-1187,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1188,,,,,,,,,,,,,,,
UNISA,ALUNO-1189,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1190,3.0,M,6.929.611.095.238.090,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,7.413.690.476.190.470,6.875,5.000.000.000.000.000,734.375,Não,6.166.655,10.0
Rede Decisão/União,ALUNO-1191,4.0,F,8.180.903.944.444.440,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,9.333.333.333.333.330,5.0,7.888.888.888.888.880,828.125,Não,82.916.725,10.0
,ALUNO-1192,2.0,K,6.725.002.000.000.000,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.666.666.666.666.660,7.5,3.25,6.25,Não,7.333.333.333.333.330,5.0
Escola Pública,ALUNO-1193,,,,,,,,,,,,,,,
,ALUNO-1194,1.0,A,7.677.713.417.989.410,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,8.756.613.756.613.750,7.5,7.083.333.333.333.330,6.041.666.666.666.660,Não,8.277.776.666.666.660,5.0
Escola Pública,ALUNO-1195,4.0,A,8.645.932.539.215.680,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,9.419.934.640.522.870,8.125,7.955.555.555.555.550,8.75,Sim,86.666.725,10.0
,ALUNO-1196,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1197,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1198,,,,,,,,,,,,,,,
,ALUNO-1199,0.0,L,7.645.834.666.666.660,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,10.0,7.5,7.083.333.333.333.330,5.625,Não,758.333,5.0
Escola Pública,ALUNO-1200,,,,,,,,,,,,,,,
,ALUNO-1201,,,,,,,,,,,,,,,
,ALUNO-1202,1.0,U,7.451.335.164.578.110,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,8.798.329.156.223.890,7.5,6.916.666.666.666.660,6.25,Não,816.667,5.0
,ALUNO-1203,0.0,H,8.154.543.650.793.650,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,8.670.634.920.634.920,8.125,8.133.333.333.333.330,5.3125,Não,724.999,10.0
,ALUNO-1204,1.0,P,7.750.398.603.174.600,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,9.682.539.682.539.680,6.875,7.333.333.333.333.330,6.041.666.666.666.660,Não,7.777.776.666.666.660,5.0
Escola Pública,ALUNO-1205,,,,,,,,,,,,,,,
,ALUNO-1206,1.0,B,8.072.224.444.444.440,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,888.888.888.888.889,7.5,8.0,5.833.333.333.333.330,Não,7.555.556.666.666.660,10.0
,ALUNO-1207,2.0,L,7.940.280.666.666.660,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,10.0,7.5,7.5,6.458.333.333.333.330,Não,8.222.226.666.666.660,5.0
,ALUNO-1208,0.0,K,8.259.535.082.249.470,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,9.251.827.077.914.030,7.5,9.733.333.333.333.330,5.625,Sim,8.500.005,5.0
,ALUNO-1209,0.0,O,7.334.936.230.769.230,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,8.945.512.820.512.820,7.5,4.083.333.333.333.330,5.625,Não,7.333.325,10.0
,ALUNO-1210,0.0,T,7.249.737.116.402.110,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750.002,8.248.677.248.677.240,6.875,7.583.333.333.333.330,5.625,Não,7.916.665,5.0
,ALUNO-1211,0.0,R,6.575.448.717.948.710,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,891.668,5.673.076.923.076.920,5.625,7.266.666.666.666.660,5.0,Não,766.666,5.0
,ALUNO-1212,,,,,,,,,,,,,,,
,ALUNO-1213,3.0,A,73.354.175,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666.668,6.875,8.75,6.25,7.1875,Não,72.499.975,10.0
,ALUNO-1214,1.0,M,7.692.903.234.567.900,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,8.006.172.839.506.170,7.5,9.0,6.25,Não,7.333.333.333.333.330,5.0
Escola Pública,ALUNO-1215,2.0,B,7.908.336,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,10.0,5.625,8.5,6.458.333.333.333.330,Não,8.000.003.333.333.330,5.0
UNISA,ALUNO-1216,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1217,4.0,A,783.582.013.255.232,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791.667,7.775.967.329.428.260,6.25,8.533.333.333.333.330,890.625,Sim,883.334,5.0
Rede Decisão/União,ALUNO-1218,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1219,5.0,A,8.005.754.301.587.300,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,666.666,836.904.761.904.762,7.5,8.055.555.555.555.550,6.041.666.666.666.660,Sim,8.500.005,10.0
,ALUNO-1220,5.0,C,5.271.367.632.478.630,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708.333,3.040.865.384.615.380,7.5,3.277.777.777.777.770,5.9375,Não,727.778,5.0
,ALUNO-1221,3.0,K,8.045.898.786.731.780,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,9.211.436.711.436.710,7.5,7.122.222.222.222.220,8.125,Não,7.333.335,10.0
Rede Decisão/União,ALUNO-1222,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1223,3.0,K,6.806.094.361.305.360,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666.666,6.862.082.362.082.360,7.5,5.944.444.444.444.440,703.125,Não,562.499,10.0
,ALUNO-1224,2.0,I,6.775.947.831.501.830,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.416.679.999.999.990,8.824.175.824.175.820,6.25,4.666.666.666.666.660,6.666.666.666.666.660,Não,7.722.223.333.333.330,5.0
Escola Pública,ALUNO-1225,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1226,3.0,K,6.618.397.615.273.610,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875.001,6.826.368.076.368.070,7.5,4.0,703.125,Não,562.499,10.0
,ALUNO-1227,5.0,A,6.304.434.274.042.950,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,7.411.064.425.770.300,7.5,3.944.444.444.444.440,6.25,Não,70.416.625,5.0
Escola Pública,ALUNO-1228,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1229,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1230,4.0,L,8.063.313.842.911.870,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,708.333,9.788.793.103.448.270,5.625,7.611.111.111.111.110,8.125,Não,7.5,10.0
Escola Pública,ALUNO-1231,2.0,J,5.852.247.249.848.760,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,5.698.729.582.577.130,6.875,2.833.333.333.333.330,6.25,Não,7.166.663.333.333.330,5.0
Escola Pública,ALUNO-1232,,,,,,,,,,,,,,,
,ALUNO-1233,6.0,A,6.032.563.917.069.850,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.774.279.029.793.730,6.875,6.855.555.555.555.550,796.875,Não,6.111.109.999.999.990,10.0
,ALUNO-1234,,,,,,,,,,,,,,,
,ALUNO-1235,5.0,B,7.712.230.603.896.100,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833.334,770.698.051.948.052,7.5,9.333.333.333.333.330,6.458.333.333.333.330,Não,78.750.025,5.0
,ALUNO-1236,3.0,N,6.859.437.909.090.900,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.083.340.000.000.000,8.139.204.545.454.540,5.0,4.666.666.666.666.660,734.375,Não,6.777.773.333.333.330,10.0
Escola Pública,ALUNO-1237,3.0,G,53.185.395,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,583.332,5.604.166.666.666.660,7.5,3.733.333.333.333.330,734.375,Não,44.166.625,5.0
Escola Pública,ALUNO-1238,,,,,,,,,,,,,,,
,ALUNO-1239,2.0,F,7.747.224.000.000.000,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.791.666.666.666.660,7.5,6.916.666.666.666.660,6.666.666.666.666.660,Não,7.944.443.333.333.330,5.0
,ALUNO-1240,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1241,,,,,,,,,,,,,,,
,ALUNO-1242,,,,,,,,,,,,,,,
,ALUNO-1243,0.0,R,7.496.892.358.974.350,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.061.538.461.538.460,5.625,7.433.333.333.333.330,4.6875,Não,733.333,10.0
Escola Pública,ALUNO-1244,1.0,B,7.591.205.925.925.920,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,7.962.962.962.962.960,7.5,8.416.666.666.666.660,6.041.666.666.666.660,Não,7.555.556.666.666.660,5.0
,ALUNO-1245,5.0,B,5.665.042.956.709.950,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,5.616.883.116.883.110,7.5,4.5,4.583.333.333.333.330,Não,5.916.665,5.0
,ALUNO-1246,0.0,O,8.064.310.288.084.460,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.675.716.440.422.320,7.5,7.25,5.625,Não,7.333.325,10.0
,ALUNO-1247,2.0,U,3.633.136.754.696.720,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.978.193.773.483.620,5.625,6.666.666.666.666.660,5.416.666.666.666.660,Não,449.999,5.0
Rede Decisão/União,ALUNO-1248,4.0,A,3.031.806.222.222.220,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,0.0,5.0,3.711.111.111.111.110,5.3125,Não,379.167,5.0
Rede Decisão/União,ALUNO-1249,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1250,4.0,P,6.075.410.286.931.090,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,622.254.004.576.659,7.5,4.388.888.888.888.880,703.125,Não,60.416.625,5.0
Escola Pública,ALUNO-1251,4.0,L,8.253.049.807.035.870,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916.668,8.975.313.479.623.820,6.25,8.055.555.555.555.550,796.875,Não,7.541.665,10.0
Escola Pública,ALUNO-1252,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1253,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1254,,,,,,,,,,,,,,,
,ALUNO-1255,1.0,P,6.763.162.264.550.260,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,798.941.798.941.799,7.5,6.166.666.666.666.660,4.375,Não,6.722.216.666.666.660,5.0
Escola Pública,ALUNO-1256,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1257,,,,,,,,,,,,,,,
,ALUNO-1258,0.0,Y,7.640.722.218.045.110,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,7.274.436.090.225.560,7.5,8.45,3.125,Não,7.166.665,10.0
V202,ALUNO-1259,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1260,1.0,B,7.132.224.000.000.000,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,7.3,7.5,7.166.666.666.666.660,5.833.333.333.333.330,Não,7.277.776.666.666.660,5.0
Rede Decisão/União,ALUNO-1261,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1262,,,,,,,,,,,,,,,
,ALUNO-1263,3.0,E,6.718.502.317.460.310,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,7.559.523.809.523.800,5.625,4.277.777.777.777.770,671.875,Não,5.583.325,10.0
Escola Pública,ALUNO-1264,2.0,F,6.957.373.794.871.790,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.974.358.974.358.970,7.5,4.333.333.333.333.330,6.458.333.333.333.330,Não,7.5,5.0
Escola Pública,ALUNO-1265,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1266,,,,,,,,,,,,,,,
,ALUNO-1267,0.0,M,7.587.060.296.442.680,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,7.822.793.148.880.100,7.5,6.133.333.333.333.330,5.625,Não,7.416.665,10.0
,ALUNO-1268,1.0,M,6.017.619.047.619.040,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.546.428.571.428.570,7.5,6.75,5.416.666.666.666.660,Não,6.833.333.333.333.330,5.0
,ALUNO-1269,2.0,L,8.116.668.666.666.660,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,10.0,7.5,9.0,6.666.666.666.666.660,Não,7.5,5.0
Escola Pública,ALUNO-1270,,,,,,,,,,,,,,,
,ALUNO-1271,3.0,F,7.429.167.666.666.660,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916.668,7.604.166.666.666.660,7.5,5.166.666.666.666.660,7.5,Não,7.291.665,10.0
,ALUNO-1272,0.0,Y,7.515.200.746.031.740,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,7.896.825.396.825.390,7.5,8.283.333.333.333.330,3.125,Não,6.583.335,10.0
,ALUNO-1273,0.0,D,8.377.784.485.783.420,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,9.013.914.095.583.780,8.125,8.083.333.333.333.330,5.625,Não,7.916.665,10.0
Escola Pública,ALUNO-1274,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1275,2.0,F,7.830.771.230.769.230,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.487.179.487.179.480,7.5,5.416.666.666.666.660,6.666.666.666.666.660,Não,7.666.666.666.666.660,10.0
,ALUNO-1276,2.0,B,5.863.890.222.222.220,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.694.444.444.444.440,7.5,1.75,4.583.333.333.333.330,Não,583.333,5.0
